onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
45.9640000000	n/a	n/a	STATUS	n/a	n/a	S111
51.0500000000	n/a	n/a	STATUS	n/a	n/a	S111
55.5900000000	n/a	n/a	STATUS	n/a	n/a	S111
94.8660000000	n/a	n/a	STATUS	n/a	n/a	S111
98.4100000000	n/a	n/a	STATUS	n/a	n/a	S111
102.3580000000	n/a	n/a	STATUS	n/a	n/a	S111
105.9220000000	n/a	n/a	STATUS	n/a	n/a	S111
109.8660000000	n/a	n/a	STATUS	n/a	n/a	S111
113.6260000000	n/a	n/a	STATUS	n/a	n/a	S111
118.0140000000	n/a	n/a	STATUS	n/a	n/a	S111
121.9540000000	n/a	n/a	STATUS	n/a	n/a	S111
125.5980000000	n/a	n/a	STATUS	n/a	n/a	S111
129.1020000000	n/a	n/a	STATUS	n/a	n/a	S111
157.9660000000	n/a	n/a	STATUS	n/a	n/a	S111
163.2100000000	n/a	n/a	STATUS	n/a	n/a	S111
168.0260000000	n/a	n/a	STATUS	n/a	n/a	S111
172.9980000000	n/a	n/a	STATUS	n/a	n/a	S111
177.8900000000	n/a	n/a	STATUS	n/a	n/a	S111
182.4460000000	n/a	n/a	STATUS	n/a	n/a	S111
187.2500000000	n/a	n/a	STATUS	n/a	n/a	S111
192.0060000000	n/a	n/a	STATUS	n/a	n/a	S111
229.1200000000	n/a	n/a	STATUS	n/a	n/a	S 11
231.4140000000	n/a	n/a	Right Button	n/a	n/a	S 20
232.6220000000	n/a	n/a	STATUS	n/a	n/a	S200
233.5900000000	n/a	n/a	FB: LOSE PUPPY	n/a	n/a	S102
236.8760000000	n/a	n/a	STATUS	n/a	n/a	S 14
237.2260000000	n/a	n/a	Left Button	n/a	n/a	S 10
238.7940000000	n/a	n/a	STATUS	n/a	n/a	S201
239.7280000000	n/a	n/a	FB: LOSE ALCOHOL	n/a	n/a	S104
242.5460000000	n/a	n/a	STATUS	n/a	n/a	S 13
243.0040000000	n/a	n/a	Right Button	n/a	n/a	S 20
244.0800000000	n/a	n/a	STATUS	n/a	n/a	S201
245.0980000000	n/a	n/a	FB: LOSE ALCOHOL	n/a	n/a	S104
248.2500000000	n/a	n/a	STATUS	n/a	n/a	S 11
248.5320000000	n/a	n/a	Right Button	n/a	n/a	S 20
250.0520000000	n/a	n/a	STATUS	n/a	n/a	S200
251.0020000000	n/a	n/a	FB: LOSE PUPPY	n/a	n/a	S102
253.6720000000	n/a	n/a	STATUS	n/a	n/a	S 11
255.2200000000	n/a	n/a	Left Button	n/a	n/a	S 10
256.1740000000	n/a	n/a	STATUS	n/a	n/a	S200
257.1400000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
259.7260000000	n/a	n/a	STATUS	n/a	n/a	S 12
260.4960000000	n/a	n/a	Right Button	n/a	n/a	S 20
261.3600000000	n/a	n/a	STATUS	n/a	n/a	S200
262.2940000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
265.0300000000	n/a	n/a	STATUS	n/a	n/a	S 12
265.6280000000	n/a	n/a	Right Button	n/a	n/a	S 20
266.6320000000	n/a	n/a	STATUS	n/a	n/a	S200
267.4660000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
270.7840000000	n/a	n/a	STATUS	n/a	n/a	S 14
271.6720000000	n/a	n/a	Left Button	n/a	n/a	S 10
273.1540000000	n/a	n/a	STATUS	n/a	n/a	S201
274.0700000000	n/a	n/a	FB: LOSE ALCOHOL	n/a	n/a	S104
277.1400000000	n/a	n/a	STATUS	n/a	n/a	S 14
277.8000000000	n/a	n/a	Right Button	n/a	n/a	S 20
279.0920000000	n/a	n/a	STATUS	n/a	n/a	S201
280.0580000000	n/a	n/a	FB: WIN ALCOHOL	n/a	n/a	S103
282.9440000000	n/a	n/a	STATUS	n/a	n/a	S 11
284.0800000000	n/a	n/a	Right Button	n/a	n/a	S 20
285.2620000000	n/a	n/a	STATUS	n/a	n/a	S200
286.3300000000	n/a	n/a	FB: LOSE PUPPY	n/a	n/a	S102
289.1660000000	n/a	n/a	STATUS	n/a	n/a	S 13
290.6720000000	n/a	n/a	Left Button	n/a	n/a	S 10
291.8840000000	n/a	n/a	STATUS	n/a	n/a	S201
292.8680000000	n/a	n/a	FB: WIN ALCOHOL	n/a	n/a	S103
295.9880000000	n/a	n/a	STATUS	n/a	n/a	S 12
296.6040000000	n/a	n/a	Right Button	n/a	n/a	S 20
298.0380000000	n/a	n/a	STATUS	n/a	n/a	S200
298.8900000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
302.0420000000	n/a	n/a	STATUS	n/a	n/a	S 13
302.7960000000	n/a	n/a	Left Button	n/a	n/a	S 10
304.1260000000	n/a	n/a	STATUS	n/a	n/a	S201
304.9940000000	n/a	n/a	FB: WIN ALCOHOL	n/a	n/a	S103
308.0800000000	n/a	n/a	STATUS	n/a	n/a	S 13
308.7800000000	n/a	n/a	Left Button	n/a	n/a	S 10
